date,hour,type,dongsi
20140824,0,PM2.5,10.9
20140824,0,AQI,172
20140824,1,PM2.5,24.3
20140824,1,AQI,166
20140824,2,PM2.5,30.1
20140824,2,AQI,160
20140824,3,PM2.5,30.9
20140824,3,AQI,154
20140824,4,PM2.5,36.2
20140824,4,AQI,148
20140824,5,PM2.5,32.9
20140824,5,AQI,143
20140824,6,PM2.5,44.9
20140824,6,AQI,139
20140824,7,PM2.5,23.6
20140824,7,AQI,135
20140824,8,PM2.5,8.4
20140824,8,AQI,128
20140824,9,PM2.5,3
20140824,9,AQI,121
20140824,10,PM2.5,4.3
20140824,10,AQI,113
20140824,11,PM2.5,6.2
20140824,11,AQI,104
20140824,12,PM2.5,3
20140824,12,AQI,96
20140824,13,PM2.5,3
20140824,13,AQI,89
20140824,14,PM2.5,3
20140824,14,AQI,82
20140824,15,PM2.5,4.3
20140824,15,AQI,77
20140824,16,PM2.5,6.7
20140824,16,AQI,70
20140824,17,PM2.5,3
20140824,17,AQI,64
20140824,18,PM2.5,7.2
20140824,18,AQI,58
20140824,19,PM2.5,7.2
20140824,19,AQI,52
20140824,20,PM2.5,18.1
20140824,20,AQI,44
20140824,21,PM2.5,30.1
20140824,21,AQI,36
20140824,22,PM2.5,44.5
20140824,22,AQI,33
20140824,23,PM2.5,50.6
20140824,23,AQI,27
