date,hour,type,dongsi
20140806,0,PM2.5,47.7
20140806,0,AQI,38
20140806,1,PM2.5,50.2
20140806,1,AQI,40
20140806,2,PM2.5,53.9
20140806,2,AQI,42
20140806,3,PM2.5,57.8
20140806,3,AQI,45
20140806,4,PM2.5,63.1
20140806,4,AQI,49
20140806,5,PM2.5,73.5
20140806,5,AQI,52
20140806,6,PM2.5,72.6
20140806,6,AQI,55
20140806,7,PM2.5,77.8
20140806,7,AQI,59
20140806,8,PM2.5,67.9
20140806,8,AQI,62
20140806,9,PM2.5,52.1
20140806,9,AQI,64
20140806,10,PM2.5,20.9
20140806,10,AQI,64
20140806,11,PM2.5,6.6
20140806,11,AQI,62
20140806,12,PM2.5,8.6
20140806,12,AQI,61
20140806,13,PM2.5,3
20140806,13,AQI,59
20140806,14,PM2.5,4
20140806,14,AQI,58
20140806,15,PM2.5,3
20140806,15,AQI,57
20140806,16,PM2.5,3
20140806,16,AQI,55
20140806,17,PM2.5,3
20140806,17,AQI,52
20140806,18,PM2.5,3.6
20140806,18,AQI,51
20140806,19,PM2.5,5.2
20140806,19,AQI,49
20140806,20,PM2.5,17.7
20140806,20,AQI,48
20140806,21,PM2.5,29.6
20140806,21,AQI,48
20140806,22,PM2.5,43
20140806,22,AQI,48
20140806,23,PM2.5,57
20140806,23,AQI,52
