date,hour,type,dongsi
20140226,0,PM2.5,477
20140226,0,AQI,429
20140226,1,PM2.5,
20140226,1,AQI,
20140226,2,PM2.5,
20140226,2,AQI,
20140226,3,PM2.5,
20140226,3,AQI,
20140226,4,PM2.5,
20140226,4,AQI,
20140226,5,PM2.5,
20140226,5,AQI,
20140226,6,PM2.5,445
20140226,6,AQI,445
20140226,7,PM2.5,
20140226,7,AQI,
20140226,8,PM2.5,449
20140226,8,AQI,450
20140226,9,PM2.5,456
20140226,9,AQI,453
20140226,10,PM2.5,451
20140226,10,AQI,456
20140226,11,PM2.5,466
20140226,11,AQI,459
20140226,12,PM2.5,480
20140226,12,AQI,462
20140226,13,PM2.5,516
20140226,13,AQI,466
20140226,14,PM2.5,513
20140226,14,AQI,470
20140226,15,PM2.5,485
20140226,15,AQI,474
20140226,16,PM2.5,483
20140226,16,AQI,477
20140226,17,PM2.5,445
20140226,17,AQI,479
20140226,18,PM2.5,241
20140226,18,AQI,474
20140226,19,PM2.5,101
20140226,19,AQI,464
20140226,20,PM2.5,85
20140226,20,AQI,268
20140226,21,PM2.5,67
20140226,21,AQI,162
20140226,22,PM2.5,
20140226,22,AQI,112
20140226,23,PM2.5,13
20140226,23,AQI,75
