date,hour,type,dongsi
20141130,0,PM2.5,241.4
20141130,0,AQI,286
20141130,1,PM2.5,211.3
20141130,1,AQI,287
20141130,2,PM2.5,198.7
20141130,2,AQI,287
20141130,3,PM2.5,199.6
20141130,3,AQI,287
20141130,4,PM2.5,168.4
20141130,4,AQI,285
20141130,5,PM2.5,177.7
20141130,5,AQI,283
20141130,6,PM2.5,187.5
20141130,6,AQI,282
20141130,7,PM2.5,153.9
20141130,7,AQI,281
20141130,8,PM2.5,32
20141130,8,AQI,273
20141130,9,PM2.5,3
20141130,9,AQI,264
20141130,10,PM2.5,3.3
20141130,10,AQI,255
20141130,11,PM2.5,10
20141130,11,AQI,246
20141130,12,PM2.5,8.1
20141130,12,AQI,237
20141130,13,PM2.5,3.8
20141130,13,AQI,226
20141130,14,PM2.5,13.1
20141130,14,AQI,215
20141130,15,PM2.5,12.2
20141130,15,AQI,203
20141130,16,PM2.5,3
20141130,16,AQI,187
20141130,17,PM2.5,6.1
20141130,17,AQI,170
20141130,18,PM2.5,3.5
20141130,18,AQI,155
20141130,19,PM2.5,8.7
20141130,19,AQI,142
20141130,20,PM2.5,13
20141130,20,AQI,129
20141130,21,PM2.5,19.2
20141130,21,AQI,134
20141130,22,PM2.5,11.3
20141130,22,AQI,139
20141130,23,PM2.5,18
20141130,23,AQI,145
