date,hour,type,dongsi
20140122,0,PM2.5,127
20140122,0,AQI,64
20140122,1,PM2.5,136
20140122,1,AQI,71
20140122,2,PM2.5,128
20140122,2,AQI,77
20140122,3,PM2.5,153
20140122,3,AQI,85
20140122,4,PM2.5,150
20140122,4,AQI,92
20140122,5,PM2.5,112
20140122,5,AQI,97
20140122,6,PM2.5,89
20140122,6,AQI,100
20140122,7,PM2.5,87
20140122,7,AQI,104
20140122,8,PM2.5,81
20140122,8,AQI,107
20140122,9,PM2.5,82
20140122,9,AQI,110
20140122,10,PM2.5,83
20140122,10,AQI,114
20140122,11,PM2.5,99
20140122,11,AQI,118
20140122,12,PM2.5,104
20140122,12,AQI,122
20140122,13,PM2.5,113
20140122,13,AQI,126
20140122,14,PM2.5,118
20140122,14,AQI,130
20140122,15,PM2.5,119
20140122,15,AQI,134
20140122,16,PM2.5,117
20140122,16,AQI,137
20140122,17,PM2.5,123
20140122,17,AQI,140
20140122,18,PM2.5,169
20140122,18,AQI,146
20140122,19,PM2.5,181
20140122,19,AQI,152
20140122,20,PM2.5,188
20140122,20,AQI,158
20140122,21,PM2.5,188
20140122,21,AQI,163
20140122,22,PM2.5,191
20140122,22,AQI,167
20140122,23,PM2.5,184
20140122,23,AQI,171
