date,hour,type,dongsi
20141001,0,PM2.5,59.3
20141001,0,AQI,51
20141001,1,PM2.5,73.1
20141001,1,AQI,53
20141001,2,PM2.5,77.2
20141001,2,AQI,56
20141001,3,PM2.5,73.4
20141001,3,AQI,58
20141001,4,PM2.5,65
20141001,4,AQI,60
20141001,5,PM2.5,61.6
20141001,5,AQI,63
20141001,6,PM2.5,59.6
20141001,6,AQI,65
20141001,7,PM2.5,62.3
20141001,7,AQI,66
20141001,8,PM2.5,51.5
20141001,8,AQI,68
20141001,9,PM2.5,62.5
20141001,9,AQI,69
20141001,10,PM2.5,64.7
20141001,10,AQI,71
20141001,11,PM2.5,67.6
20141001,11,AQI,73
20141001,12,PM2.5,76
20141001,12,AQI,75
20141001,13,PM2.5,83.4
20141001,13,AQI,78
20141001,14,PM2.5,63
20141001,14,AQI,79
20141001,15,PM2.5,57.6
20141001,15,AQI,79
20141001,16,PM2.5,62.8
20141001,16,AQI,81
20141001,17,PM2.5,71
20141001,17,AQI,83
20141001,18,PM2.5,81.8
20141001,18,AQI,83
20141001,19,PM2.5,85.6
20141001,19,AQI,87
20141001,20,PM2.5,85.4
20141001,20,AQI,90
20141001,21,PM2.5,81.2
20141001,21,AQI,92
20141001,22,PM2.5,70.6
20141001,22,AQI,93
20141001,23,PM2.5,67.4
20141001,23,AQI,93
