date,hour,type,dongsi
20141106,0,PM2.5,3
20141106,0,AQI,69
20141106,1,PM2.5,3
20141106,1,AQI,60
20141106,2,PM2.5,3
20141106,2,AQI,54
20141106,3,PM2.5,3
20141106,3,AQI,47
20141106,4,PM2.5,3
20141106,4,AQI,38
20141106,5,PM2.5,3
20141106,5,AQI,30
20141106,6,PM2.5,3
20141106,6,AQI,24
20141106,7,PM2.5,3
20141106,7,AQI,23
20141106,8,PM2.5,3
20141106,8,AQI,24
20141106,9,PM2.5,3
20141106,9,AQI,22
20141106,10,PM2.5,3
20141106,10,AQI,22
20141106,11,PM2.5,3
20141106,11,AQI,22
20141106,12,PM2.5,3
20141106,12,AQI,21
20141106,13,PM2.5,3
20141106,13,AQI,20
20141106,14,PM2.5,3
20141106,14,AQI,20
20141106,15,PM2.5,3.2
20141106,15,AQI,20
20141106,16,PM2.5,5.3
20141106,16,AQI,21
20141106,17,PM2.5,3
20141106,17,AQI,19
20141106,18,PM2.5,3
20141106,18,AQI,17
20141106,19,PM2.5,6.6
20141106,19,AQI,33
20141106,20,PM2.5,26.6
20141106,20,AQI,36
20141106,21,PM2.5,26.4
20141106,21,AQI,28
20141106,22,PM2.5,32.3
20141106,22,AQI,30
20141106,23,PM2.5,33.5
20141106,23,AQI,27
