date,hour,type,dongsi
20140116,0,PM2.5,584
20140116,0,AQI,249
20140116,1,PM2.5,598
20140116,1,AQI,269
20140116,2,PM2.5,593
20140116,2,AQI,289
20140116,3,PM2.5,597
20140116,3,AQI,308
20140116,4,PM2.5,603
20140116,4,AQI,327
20140116,5,PM2.5,590
20140116,5,AQI,346
20140116,6,PM2.5,555
20140116,6,AQI,366
20140116,7,PM2.5,494
20140116,7,AQI,384
20140116,8,PM2.5,
20140116,8,AQI,400
20140116,9,PM2.5,447
20140116,9,AQI,411
20140116,10,PM2.5,423
20140116,10,AQI,421
20140116,11,PM2.5,440
20140116,11,AQI,432
20140116,12,PM2.5,425
20140116,12,AQI,443
20140116,13,PM2.5,285
20140116,13,AQI,449
20140116,14,PM2.5,149
20140116,14,AQI,452
20140116,15,PM2.5,108
20140116,15,AQI,453
20140116,16,PM2.5,108
20140116,16,AQI,458
20140116,17,PM2.5,261
20140116,17,AQI,463
20140116,18,PM2.5,301
20140116,18,AQI,463
20140116,19,PM2.5,371
20140116,19,AQI,461
20140116,20,PM2.5,399
20140116,20,AQI,458
20140116,21,PM2.5,372
20140116,21,AQI,454
20140116,22,PM2.5,290
20140116,22,AQI,447
20140116,23,PM2.5,293
20140116,23,AQI,440
