date,hour,type,dongsi
20140623,0,PM2.5,46
20140623,0,AQI,46
20140623,1,PM2.5,39.7
20140623,1,AQI,47
20140623,2,PM2.5,32
20140623,2,AQI,48
20140623,3,PM2.5,24.9
20140623,3,AQI,48
20140623,4,PM2.5,21.1
20140623,4,AQI,49
20140623,5,PM2.5,18.6
20140623,5,AQI,49
20140623,6,PM2.5,16.5
20140623,6,AQI,50
20140623,7,PM2.5,10
20140623,7,AQI,50
20140623,8,PM2.5,3.6
20140623,8,AQI,49
20140623,9,PM2.5,12.9
20140623,9,AQI,47
20140623,10,PM2.5,5.8
20140623,10,AQI,45
20140623,11,PM2.5,4.6
20140623,11,AQI,42
20140623,12,PM2.5,12.2
20140623,12,AQI,40
20140623,13,PM2.5,16.8
20140623,13,AQI,43
20140623,14,PM2.5,17.5
20140623,14,AQI,49
20140623,15,PM2.5,23.1
20140623,15,AQI,64
20140623,16,PM2.5,27.6
20140623,16,AQI,78
20140623,17,PM2.5,27.2
20140623,17,AQI,103
20140623,18,PM2.5,31.1
20140623,18,AQI,103
20140623,19,PM2.5,27.2
20140623,19,AQI,78
20140623,20,PM2.5,27.1
20140623,20,AQI,49
20140623,21,PM2.5,29.6
20140623,21,AQI,44
20140623,22,PM2.5,33.3
20140623,22,AQI,46
20140623,23,PM2.5,33.2
20140623,23,AQI,45
