date,hour,type,dongsi
20140324,0,PM2.5,250
20140324,0,AQI,196
20140324,1,PM2.5,245
20140324,1,AQI,204
20140324,2,PM2.5,247
20140324,2,AQI,211
20140324,3,PM2.5,250
20140324,3,AQI,217
20140324,4,PM2.5,253
20140324,4,AQI,223
20140324,5,PM2.5,249
20140324,5,AQI,229
20140324,6,PM2.5,253
20140324,6,AQI,234
20140324,7,PM2.5,255
20140324,7,AQI,239
20140324,8,PM2.5,208
20140324,8,AQI,242
20140324,9,PM2.5,270
20140324,9,AQI,247
20140324,10,PM2.5,281
20140324,10,AQI,252
20140324,11,PM2.5,277
20140324,11,AQI,257
20140324,12,PM2.5,231
20140324,12,AQI,260
20140324,13,PM2.5,291
20140324,13,AQI,267
20140324,14,PM2.5,225
20140324,14,AQI,272
20140324,15,PM2.5,217
20140324,15,AQI,274
20140324,16,PM2.5,181
20140324,16,AQI,274
20140324,17,PM2.5,133
20140324,17,AQI,272
20140324,18,PM2.5,167
20140324,18,AQI,272
20140324,19,PM2.5,186
20140324,19,AQI,274
20140324,20,PM2.5,195
20140324,20,AQI,277
20140324,21,PM2.5,230
20140324,21,AQI,281
20140324,22,PM2.5,250
20140324,22,AQI,282
