date,hour,type,dongsi
20140707,0,PM2.5,179.3
20140707,0,AQI,272
20140707,1,PM2.5,160.5
20140707,1,AQI,269
20140707,2,PM2.5,145.9
20140707,2,AQI,265
20140707,3,PM2.5,135.3
20140707,3,AQI,260
20140707,4,PM2.5,121.5
20140707,4,AQI,256
20140707,5,PM2.5,112.9
20140707,5,AQI,251
20140707,6,PM2.5,103.4
20140707,6,AQI,246
20140707,7,PM2.5,96.1
20140707,7,AQI,240
20140707,8,PM2.5,98.7
20140707,8,AQI,233
20140707,9,PM2.5,112.2
20140707,9,AQI,228
20140707,10,PM2.5,132.1
20140707,10,AQI,223
20140707,11,PM2.5,158.4
20140707,11,AQI,220
20140707,12,PM2.5,185.9
20140707,12,AQI,218
20140707,13,PM2.5,215.3
20140707,13,AQI,218
20140707,14,PM2.5,223.5
20140707,14,AQI,218
20140707,15,PM2.5,237.9
20140707,15,AQI,219
20140707,16,PM2.5,242.7
20140707,16,AQI,222
20140707,17,PM2.5,245.3
20140707,17,AQI,224
20140707,18,PM2.5,233
20140707,18,AQI,226
20140707,19,PM2.5,224.5
20140707,19,AQI,227
20140707,20,PM2.5,222.8
20140707,20,AQI,228
20140707,21,PM2.5,237.7
20140707,21,AQI,228
20140707,22,PM2.5,251.5
20140707,22,AQI,229
20140707,23,PM2.5,287.7
20140707,23,AQI,232
