date,hour,type,dongsi
20131213,0,PM2.5,15
20131213,0,AQI,27
20131213,1,PM2.5,38
20131213,1,AQI,27
20131213,2,PM2.5,45
20131213,2,AQI,27
20131213,3,PM2.5,42
20131213,3,AQI,27
20131213,4,PM2.5,37
20131213,4,AQI,28
20131213,5,PM2.5,38
20131213,5,AQI,29
20131213,6,PM2.5,48
20131213,6,AQI,30
20131213,7,PM2.5,44
20131213,7,AQI,32
20131213,8,PM2.5,25
20131213,8,AQI,33
20131213,9,PM2.5,34
20131213,9,AQI,34
20131213,10,PM2.5,35
20131213,10,AQI,35
20131213,11,PM2.5,54
20131213,11,AQI,38
20131213,12,PM2.5,78
20131213,12,AQI,39
20131213,13,PM2.5,57
20131213,13,AQI,41
20131213,14,PM2.5,55
20131213,14,AQI,44
20131213,15,PM2.5,47
20131213,15,AQI,47
20131213,16,PM2.5,77
20131213,16,AQI,51
20131213,17,PM2.5,83
20131213,17,AQI,54
20131213,18,PM2.5,108
20131213,18,AQI,59
20131213,19,PM2.5,122
20131213,19,AQI,65
20131213,20,PM2.5,140
20131213,20,AQI,72
20131213,21,PM2.5,73
20131213,21,AQI,75
20131213,22,PM2.5,59
20131213,22,AQI,78
20131213,23,PM2.5,58
20131213,23,AQI,80
