date,hour,type,dongsi
20150119,0,PM2.5,4.9
20150119,0,AQI,92
20150119,1,PM2.5,6
20150119,1,AQI,84
20150119,2,PM2.5,3
20150119,2,AQI,76
20150119,3,PM2.5,4.5
20150119,3,AQI,74
20150119,4,PM2.5,11.6
20150119,4,AQI,72
20150119,5,PM2.5,12
20150119,5,AQI,70
20150119,6,PM2.5,12.9
20150119,6,AQI,68
20150119,7,PM2.5,10.8
20150119,7,AQI,66
20150119,8,PM2.5,19.6
20150119,8,AQI,64
20150119,9,PM2.5,32.3
20150119,9,AQI,63
20150119,10,PM2.5,44.9
20150119,10,AQI,62
20150119,11,PM2.5,36.4
20150119,11,AQI,61
20150119,12,PM2.5,52.8
20150119,12,AQI,61
20150119,13,PM2.5,51.5
20150119,13,AQI,61
20150119,14,PM2.5,48.6
20150119,14,AQI,61
20150119,15,PM2.5,41.4
20150119,15,AQI,60
20150119,16,PM2.5,47.5
20150119,16,AQI,60
20150119,17,PM2.5,61.3
20150119,17,AQI,60
20150119,18,PM2.5,54.6
20150119,18,AQI,60
20150119,19,PM2.5,81.3
20150119,19,AQI,58
20150119,20,PM2.5,88.6
20150119,20,AQI,57
20150119,21,PM2.5,88.7
20150119,21,AQI,59
20150119,22,PM2.5,71
20150119,22,AQI,60
20150119,23,PM2.5,54.5
20150119,23,AQI,61
