date,hour,type,dongsi
20131224,0,PM2.5,240
20131224,0,AQI,169
20131224,1,PM2.5,248
20131224,1,AQI,170
20131224,2,PM2.5,236
20131224,2,AQI,169
20131224,3,PM2.5,246
20131224,3,AQI,168
20131224,4,PM2.5,290
20131224,4,AQI,169
20131224,5,PM2.5,334
20131224,5,AQI,181
20131224,6,PM2.5,360
20131224,6,AQI,196
20131224,7,PM2.5,333
20131224,7,AQI,208
20131224,8,PM2.5,293
20131224,8,AQI,217
20131224,9,PM2.5,266
20131224,9,AQI,224
20131224,10,PM2.5,229
20131224,10,AQI,231
20131224,11,PM2.5,212
20131224,11,AQI,237
20131224,12,PM2.5,205
20131224,12,AQI,243
20131224,13,PM2.5,205
20131224,13,AQI,251
20131224,14,PM2.5,287
20131224,14,AQI,261
20131224,15,PM2.5,328
20131224,15,AQI,273
20131224,16,PM2.5,343
20131224,16,AQI,286
20131224,17,PM2.5,347
20131224,17,AQI,299
20131224,18,PM2.5,318
20131224,18,AQI,309
20131224,19,PM2.5,288
20131224,19,AQI,317
20131224,20,PM2.5,300
20131224,20,AQI,323
20131224,21,PM2.5,289
20131224,21,AQI,327
20131224,22,PM2.5,258
20131224,22,AQI,330
20131224,23,PM2.5,240
20131224,23,AQI,331
