date,hour,type,dongsi
20131227,0,PM2.5,17
20131227,0,AQI,23
20131227,1,PM2.5,15
20131227,1,AQI,25
20131227,2,PM2.5,12
20131227,2,AQI,23
20131227,3,PM2.5,10
20131227,3,AQI,22
20131227,4,PM2.5,13
20131227,4,AQI,26
20131227,5,PM2.5,13
20131227,5,AQI,25
20131227,6,PM2.5,11
20131227,6,AQI,22
20131227,7,PM2.5,16
20131227,7,AQI,27
20131227,8,PM2.5,17
20131227,8,AQI,31
20131227,9,PM2.5,17
20131227,9,AQI,28
20131227,10,PM2.5,23
20131227,10,AQI,24
20131227,11,PM2.5,18
20131227,11,AQI,19
20131227,12,PM2.5,18
20131227,12,AQI,19
20131227,13,PM2.5,16
20131227,13,AQI,19
20131227,14,PM2.5,21
20131227,14,AQI,20
20131227,15,PM2.5,16
20131227,15,AQI,21
20131227,16,PM2.5,14
20131227,16,AQI,21
20131227,17,PM2.5,14
20131227,17,AQI,21
20131227,18,PM2.5,36
20131227,18,AQI,35
20131227,19,PM2.5,54
20131227,19,AQI,38
20131227,20,PM2.5,62
20131227,20,AQI,39
20131227,21,PM2.5,45
20131227,21,AQI,32
20131227,22,PM2.5,45
20131227,22,AQI,
20131227,23,PM2.5,
20131227,23,AQI,
