date,hour,type,dongsi
20140915,0,PM2.5,45.5
20140915,0,AQI,67
20140915,1,PM2.5,45.9
20140915,1,AQI,68
20140915,2,PM2.5,34.8
20140915,2,AQI,68
20140915,3,PM2.5,32.4
20140915,3,AQI,67
20140915,4,PM2.5,20.5
20140915,4,AQI,66
20140915,5,PM2.5,12
20140915,5,AQI,63
20140915,6,PM2.5,6.8
20140915,6,AQI,61
20140915,7,PM2.5,9.2
20140915,7,AQI,58
20140915,8,PM2.5,12.4
20140915,8,AQI,56
20140915,9,PM2.5,11
20140915,9,AQI,55
20140915,10,PM2.5,6.3
20140915,10,AQI,54
20140915,11,PM2.5,6
20140915,11,AQI,53
20140915,12,PM2.5,3
20140915,12,AQI,53
20140915,13,PM2.5,3
20140915,13,AQI,53
20140915,14,PM2.5,3
20140915,14,AQI,53
20140915,15,PM2.5,3.9
20140915,15,AQI,53
20140915,16,PM2.5,6.3
20140915,16,AQI,53
20140915,17,PM2.5,8.8
20140915,17,AQI,53
20140915,18,PM2.5,9.6
20140915,18,AQI,54
20140915,19,PM2.5,17.1
20140915,19,AQI,54
20140915,20,PM2.5,17.9
20140915,20,AQI,54
20140915,21,PM2.5,22.4
20140915,21,AQI,53
20140915,22,PM2.5,20.5
20140915,22,AQI,52
20140915,23,PM2.5,23.9
20140915,23,AQI,51
