date,hour,type,dongsi
20141213,0,PM2.5,5.1
20141213,0,AQI,40
20141213,1,PM2.5,3
20141213,1,AQI,39
20141213,2,PM2.5,4.7
20141213,2,AQI,38
20141213,3,PM2.5,5
20141213,3,AQI,38
20141213,4,PM2.5,3
20141213,4,AQI,38
20141213,5,PM2.5,3
20141213,5,AQI,38
20141213,6,PM2.5,3.8
20141213,6,AQI,39
20141213,7,PM2.5,5.8
20141213,7,AQI,39
20141213,8,PM2.5,3.8
20141213,8,AQI,39
20141213,9,PM2.5,12.1
20141213,9,AQI,40
20141213,10,PM2.5,21.9
20141213,10,AQI,42
20141213,11,PM2.5,40.7
20141213,11,AQI,45
20141213,12,PM2.5,47.4
20141213,12,AQI,48
20141213,13,PM2.5,29.1
20141213,13,AQI,49
20141213,14,PM2.5,29.1
20141213,14,AQI,50
20141213,15,PM2.5,31.9
20141213,15,AQI,51
20141213,16,PM2.5,44.8
20141213,16,AQI,52
20141213,17,PM2.5,58.9
20141213,17,AQI,54
20141213,18,PM2.5,63.7
20141213,18,AQI,55
20141213,19,PM2.5,66
20141213,19,AQI,57
20141213,20,PM2.5,75
20141213,20,AQI,59
20141213,21,PM2.5,84.3
20141213,21,AQI,60
20141213,22,PM2.5,80.5
20141213,22,AQI,62
20141213,23,PM2.5,85.7
20141213,23,AQI,65
