date,hour,type,dongsi
20141124,0,PM2.5,158.6
20141124,0,AQI,133
20141124,1,PM2.5,181.7
20141124,1,AQI,139
20141124,2,PM2.5,197.4
20141124,2,AQI,146
20141124,3,PM2.5,160.5
20141124,3,AQI,150
20141124,4,PM2.5,115
20141124,4,AQI,152
20141124,5,PM2.5,81
20141124,5,AQI,153
20141124,6,PM2.5,61.1
20141124,6,AQI,152
20141124,7,PM2.5,31.6
20141124,7,AQI,150
20141124,8,PM2.5,16
20141124,8,AQI,147
20141124,9,PM2.5,14.9
20141124,9,AQI,144
20141124,10,PM2.5,6.6
20141124,10,AQI,140
20141124,11,PM2.5,3
20141124,11,AQI,136
20141124,12,PM2.5,5.2
20141124,12,AQI,132
20141124,13,PM2.5,8.2
20141124,13,AQI,128
20141124,14,PM2.5,4.1
20141124,14,AQI,124
20141124,15,PM2.5,5
20141124,15,AQI,119
20141124,16,PM2.5,7.6
20141124,16,AQI,113
20141124,17,PM2.5,14.3
20141124,17,AQI,107
20141124,18,PM2.5,20.3
20141124,18,AQI,101
20141124,19,PM2.5,28.8
20141124,19,AQI,95
20141124,20,PM2.5,47.3
20141124,20,AQI,90
20141124,21,PM2.5,61.2
20141124,21,AQI,86
20141124,22,PM2.5,72
20141124,22,AQI,82
20141124,23,PM2.5,82
20141124,23,AQI,79
