date,hour,type,dongsi
20141207,0,PM2.5,42.7
20141207,0,AQI,66
20141207,1,PM2.5,81.3
20141207,1,AQI,64
20141207,2,PM2.5,115.4
20141207,2,AQI,64
20141207,3,PM2.5,87
20141207,3,AQI,65
20141207,4,PM2.5,57.5
20141207,4,AQI,66
20141207,5,PM2.5,42.9
20141207,5,AQI,67
20141207,6,PM2.5,46
20141207,6,AQI,68
20141207,7,PM2.5,39.9
20141207,7,AQI,68
20141207,8,PM2.5,42.2
20141207,8,AQI,68
20141207,9,PM2.5,46.4
20141207,9,AQI,69
20141207,10,PM2.5,58.4
20141207,10,AQI,70
20141207,11,PM2.5,75.7
20141207,11,AQI,72
20141207,12,PM2.5,28.8
20141207,12,AQI,73
20141207,13,PM2.5,10
20141207,13,AQI,73
20141207,14,PM2.5,9
20141207,14,AQI,72
20141207,15,PM2.5,4.1
20141207,15,AQI,71
20141207,16,PM2.5,3.9
20141207,16,AQI,71
20141207,17,PM2.5,8.7
20141207,17,AQI,70
20141207,18,PM2.5,8
20141207,18,AQI,69
20141207,19,PM2.5,7.8
20141207,19,AQI,68
20141207,20,PM2.5,10.8
20141207,20,AQI,66
20141207,21,PM2.5,12.8
20141207,21,AQI,63
20141207,22,PM2.5,17.1
20141207,22,AQI,61
20141207,23,PM2.5,13.3
20141207,23,AQI,60
