date,hour,type,dongsi
20140225,0,PM2.5,326
20140225,0,AQI,321
20140225,1,PM2.5,333
20140225,1,AQI,326
20140225,2,PM2.5,309
20140225,2,AQI,329
20140225,3,PM2.5,337
20140225,3,AQI,335
20140225,4,PM2.5,383
20140225,4,AQI,342
20140225,5,PM2.5,394
20140225,5,AQI,350
20140225,6,PM2.5,399
20140225,6,AQI,358
20140225,7,PM2.5,375
20140225,7,AQI,365
20140225,8,PM2.5,348
20140225,8,AQI,371
20140225,9,PM2.5,348
20140225,9,AQI,377
20140225,10,PM2.5,347
20140225,10,AQI,383
20140225,11,PM2.5,354
20140225,11,AQI,384
20140225,12,PM2.5,367
20140225,12,AQI,385
20140225,13,PM2.5,367
20140225,13,AQI,
20140225,14,PM2.5,
20140225,14,AQI,
20140225,15,PM2.5,
20140225,15,AQI,
20140225,16,PM2.5,
20140225,16,AQI,
20140225,17,PM2.5,
20140225,17,AQI,
20140225,18,PM2.5,
20140225,18,AQI,
20140225,19,PM2.5,
20140225,19,AQI,
20140225,20,PM2.5,
20140225,20,AQI,
20140225,21,PM2.5,479
20140225,21,AQI,414
20140225,22,PM2.5,482
20140225,22,AQI,419
20140225,23,PM2.5,488
20140225,23,AQI,424
