date,hour,type,dongsi
20140512,0,PM2.5,27.2
20140512,0,AQI,29
20140512,1,PM2.5,23
20140512,1,AQI,28
20140512,2,PM2.5,23.7
20140512,2,AQI,30
20140512,3,PM2.5,24.8
20140512,3,AQI,34
20140512,4,PM2.5,31.5
20140512,4,AQI,28
20140512,5,PM2.5,39.8
20140512,5,AQI,25
20140512,6,PM2.5,45.3
20140512,6,AQI,31
20140512,7,PM2.5,57.7
20140512,7,AQI,33
20140512,8,PM2.5,111.2
20140512,8,AQI,38
20140512,9,PM2.5,82
20140512,9,AQI,45
20140512,10,PM2.5,23.3
20140512,10,AQI,38
20140512,11,PM2.5,8
20140512,11,AQI,37
20140512,12,PM2.5,17.8
20140512,12,AQI,38
20140512,13,PM2.5,21.2
20140512,13,AQI,39
20140512,14,PM2.5,28.8
20140512,14,AQI,42
20140512,15,PM2.5,27.3
20140512,15,AQI,44
20140512,16,PM2.5,25.7
20140512,16,AQI,46
20140512,17,PM2.5,43.1
20140512,17,AQI,48
20140512,18,PM2.5,50.3
20140512,18,AQI,48
20140512,19,PM2.5,92.7
20140512,19,AQI,53
20140512,20,PM2.5,105.4
20140512,20,AQI,57
20140512,21,PM2.5,114.2
20140512,21,AQI,62
20140512,22,PM2.5,77.9
20140512,22,AQI,65
20140512,23,PM2.5,68
20140512,23,AQI,68
