date,hour,type,dongsi
20131226,0,PM2.5,11
20131226,0,AQI,177
20131226,1,PM2.5,6
20131226,1,AQI,163
20131226,2,PM2.5,4
20131226,2,AQI,148
20131226,3,PM2.5,5
20131226,3,AQI,134
20131226,4,PM2.5,4
20131226,4,AQI,120
20131226,5,PM2.5,3
20131226,5,AQI,107
20131226,6,PM2.5,3
20131226,6,AQI,95
20131226,7,PM2.5,5
20131226,7,AQI,90
20131226,8,PM2.5,4
20131226,8,AQI,85
20131226,9,PM2.5,9
20131226,9,AQI,81
20131226,10,PM2.5,13
20131226,10,AQI,76
20131226,11,PM2.5,13
20131226,11,AQI,72
20131226,12,PM2.5,7
20131226,12,AQI,67
20131226,13,PM2.5,7
20131226,13,AQI,62
20131226,14,PM2.5,9
20131226,14,AQI,59
20131226,15,PM2.5,7
20131226,15,AQI,58
20131226,16,PM2.5,11
20131226,16,AQI,56
20131226,17,PM2.5,7
20131226,17,AQI,55
20131226,18,PM2.5,11
20131226,18,AQI,49
20131226,19,PM2.5,13
20131226,19,AQI,33
20131226,20,PM2.5,16
20131226,20,AQI,26
20131226,21,PM2.5,9
20131226,21,AQI,23
20131226,22,PM2.5,
20131226,22,AQI,24
20131226,23,PM2.5,14
20131226,23,AQI,23
