date,hour,type,dongsi
20140910,0,PM2.5,49
20140910,0,AQI,72
20140910,1,PM2.5,48.2
20140910,1,AQI,72
20140910,2,PM2.5,54.1
20140910,2,AQI,71
20140910,3,PM2.5,55.6
20140910,3,AQI,70
20140910,4,PM2.5,64.6
20140910,4,AQI,70
20140910,5,PM2.5,57.6
20140910,5,AQI,71
20140910,6,PM2.5,70.6
20140910,6,AQI,73
20140910,7,PM2.5,87.3
20140910,7,AQI,76
20140910,8,PM2.5,96.6
20140910,8,AQI,79
20140910,9,PM2.5,102
20140910,9,AQI,80
20140910,10,PM2.5,119.6
20140910,10,AQI,83
20140910,11,PM2.5,116.9
20140910,11,AQI,84
20140910,12,PM2.5,92.4
20140910,12,AQI,87
20140910,13,PM2.5,53.7
20140910,13,AQI,88
20140910,14,PM2.5,40.1
20140910,14,AQI,88
20140910,15,PM2.5,33.3
20140910,15,AQI,86
20140910,16,PM2.5,32.8
20140910,16,AQI,87
20140910,17,PM2.5,36.1
20140910,17,AQI,87
20140910,18,PM2.5,48.7
20140910,18,AQI,87
20140910,19,PM2.5,54.1
20140910,19,AQI,88
20140910,20,PM2.5,68.8
20140910,20,AQI,89
20140910,21,PM2.5,56.8
20140910,21,AQI,88
20140910,22,PM2.5,64.2
20140910,22,AQI,88
20140910,23,PM2.5,81.8
20140910,23,AQI,89
