date,hour,type,dongsi
20140528,0,PM2.5,11.6
20140528,0,AQI,110
20140528,1,PM2.5,17.5
20140528,1,AQI,110
20140528,2,PM2.5,21.7
20140528,2,AQI,109
20140528,3,PM2.5,23.6
20140528,3,AQI,108
20140528,4,PM2.5,23.2
20140528,4,AQI,106
20140528,5,PM2.5,18.9
20140528,5,AQI,105
20140528,6,PM2.5,40.3
20140528,6,AQI,107
20140528,7,PM2.5,48
20140528,7,AQI,104
20140528,8,PM2.5,39.2
20140528,8,AQI,96
20140528,9,PM2.5,37.1
20140528,9,AQI,87
20140528,10,PM2.5,12.3
20140528,10,AQI,83
20140528,11,PM2.5,8.1
20140528,11,AQI,76
20140528,12,PM2.5,8.2
20140528,12,AQI,74
20140528,13,PM2.5,14.1
20140528,13,AQI,72
20140528,14,PM2.5,22.6
20140528,14,AQI,88
20140528,15,PM2.5,18.1
20140528,15,AQI,83
20140528,16,PM2.5,23
20140528,16,AQI,80
20140528,17,PM2.5,26.2
20140528,17,AQI,80
20140528,18,PM2.5,18.2
20140528,18,AQI,72
20140528,19,PM2.5,23.2
20140528,19,AQI,75
20140528,20,PM2.5,37.5
20140528,20,AQI,75
20140528,21,PM2.5,32.3
20140528,21,AQI,76
20140528,22,PM2.5,36.2
20140528,22,AQI,77
20140528,23,PM2.5,37.7
20140528,23,AQI,78
