date,hour,type,dongsi
20141112,0,PM2.5,3
20141112,0,AQI,63
20141112,1,PM2.5,3
20141112,1,AQI,60
20141112,2,PM2.5,3
20141112,2,AQI,56
20141112,3,PM2.5,3
20141112,3,AQI,53
20141112,4,PM2.5,3
20141112,4,AQI,53
20141112,5,PM2.5,3
20141112,5,AQI,53
20141112,6,PM2.5,3
20141112,6,AQI,54
20141112,7,PM2.5,3
20141112,7,AQI,54
20141112,8,PM2.5,3
20141112,8,AQI,54
20141112,9,PM2.5,3
20141112,9,AQI,54
20141112,10,PM2.5,3
20141112,10,AQI,53
20141112,11,PM2.5,3
20141112,11,AQI,53
20141112,12,PM2.5,
20141112,12,AQI,53
20141112,13,PM2.5,3.7
20141112,13,AQI,54
20141112,14,PM2.5,7.1
20141112,14,AQI,55
20141112,15,PM2.5,6.5
20141112,15,AQI,56
20141112,16,PM2.5,3.7
20141112,16,AQI,56
20141112,17,PM2.5,5.7
20141112,17,AQI,58
20141112,18,PM2.5,3
20141112,18,AQI,59
20141112,19,PM2.5,3
20141112,19,AQI,60
20141112,20,PM2.5,3.6
20141112,20,AQI,61
20141112,21,PM2.5,4.9
20141112,21,AQI,60
20141112,22,PM2.5,9
20141112,22,AQI,56
20141112,23,PM2.5,5.2
20141112,23,AQI,53
