date,hour,type,dongsi
20140602,0,PM2.5,49.7
20140602,0,AQI,62
20140602,1,PM2.5,54.5
20140602,1,AQI,61
20140602,2,PM2.5,38.2
20140602,2,AQI,60
20140602,3,PM2.5,30.5
20140602,3,AQI,59
20140602,4,PM2.5,17.5
20140602,4,AQI,58
20140602,5,PM2.5,8.3
20140602,5,AQI,57
20140602,6,PM2.5,9.3
20140602,6,AQI,55
20140602,7,PM2.5,5.8
20140602,7,AQI,52
20140602,8,PM2.5,8.5
20140602,8,AQI,51
20140602,9,PM2.5,10.2
20140602,9,AQI,49
20140602,10,PM2.5,11.5
20140602,10,AQI,48
20140602,11,PM2.5,
20140602,11,AQI,
20140602,12,PM2.5,13
20140602,12,AQI,46
20140602,13,PM2.5,19.2
20140602,13,AQI,45
20140602,14,PM2.5,19.5
20140602,14,AQI,45
20140602,15,PM2.5,21.6
20140602,15,AQI,44
20140602,16,PM2.5,24.1
20140602,16,AQI,43
20140602,17,PM2.5,30.3
20140602,17,AQI,44
20140602,18,PM2.5,28.7
20140602,18,AQI,42
20140602,19,PM2.5,39.3
20140602,19,AQI,42
20140602,20,PM2.5,34.9
20140602,20,AQI,39
20140602,21,PM2.5,36.8
20140602,21,AQI,38
20140602,22,PM2.5,49
20140602,22,AQI,38
20140602,23,PM2.5,44
20140602,23,AQI,37
