date,hour,type,dongsi
20140711,0,PM2.5,46.4
20140711,0,AQI,42
20140711,1,PM2.5,55.7
20140711,1,AQI,44
20140711,2,PM2.5,55
20140711,2,AQI,45
20140711,3,PM2.5,56
20140711,3,AQI,45
20140711,4,PM2.5,59.4
20140711,4,AQI,46
20140711,5,PM2.5,59.7
20140711,5,AQI,47
20140711,6,PM2.5,65.4
20140711,6,AQI,48
20140711,7,PM2.5,48.8
20140711,7,AQI,50
20140711,8,PM2.5,31
20140711,8,AQI,50
20140711,9,PM2.5,27.3
20140711,9,AQI,51
20140711,10,PM2.5,9.5
20140711,10,AQI,49
20140711,11,PM2.5,12.2
20140711,11,AQI,49
20140711,12,PM2.5,11.7
20140711,12,AQI,48
20140711,13,PM2.5,11.6
20140711,13,AQI,48
20140711,14,PM2.5,7
20140711,14,AQI,47
20140711,15,PM2.5,5.5
20140711,15,AQI,45
20140711,16,PM2.5,5.6
20140711,16,AQI,45
20140711,17,PM2.5,6.3
20140711,17,AQI,45
20140711,18,PM2.5,12.8
20140711,18,AQI,46
20140711,19,PM2.5,16.1
20140711,19,AQI,45
20140711,20,PM2.5,19.5
20140711,20,AQI,44
20140711,21,PM2.5,22.6
20140711,21,AQI,44
20140711,22,PM2.5,21.1
20140711,22,AQI,43
20140711,23,PM2.5,31.6
20140711,23,AQI,45
