date,hour,type,dongsi
20150131,0,PM2.5,10.5
20150131,0,AQI,26
20150131,1,PM2.5,9
20150131,1,AQI,26
20150131,2,PM2.5,9.8
20150131,2,AQI,26
20150131,3,PM2.5,15.3
20150131,3,AQI,25
20150131,4,PM2.5,13.6
20150131,4,AQI,25
20150131,5,PM2.5,16.9
20150131,5,AQI,26
20150131,6,PM2.5,11.2
20150131,6,AQI,26
20150131,7,PM2.5,9.4
20150131,7,AQI,26
20150131,8,PM2.5,10.1
20150131,8,AQI,28
20150131,9,PM2.5,12.1
20150131,9,AQI,25
20150131,10,PM2.5,13.4
20150131,10,AQI,23
20150131,11,PM2.5,20
20150131,11,AQI,23
20150131,12,PM2.5,22.8
20150131,12,AQI,23
20150131,13,PM2.5,24.2
20150131,13,AQI,23
20150131,14,PM2.5,21.2
20150131,14,AQI,23
20150131,15,PM2.5,16.3
20150131,15,AQI,24
20150131,16,PM2.5,17.2
20150131,16,AQI,25
20150131,17,PM2.5,17.5
20150131,17,AQI,25
20150131,18,PM2.5,35.5
20150131,18,AQI,28
20150131,19,PM2.5,62.5
20150131,19,AQI,30
20150131,20,PM2.5,86.4
20150131,20,AQI,34
20150131,21,PM2.5,101.1
20150131,21,AQI,38
20150131,22,PM2.5,127.2
20150131,22,AQI,42
20150131,23,PM2.5,140.5
20150131,23,AQI,49
