date,hour,type,dongsi
20131208,0,PM2.5,399
20131208,0,AQI,362
20131208,1,PM2.5,397
20131208,1,AQI,366
20131208,2,PM2.5,383
20131208,2,AQI,369
20131208,3,PM2.5,388
20131208,3,AQI,371
20131208,4,PM2.5,401
20131208,4,AQI,373
20131208,5,PM2.5,383
20131208,5,AQI,377
20131208,6,PM2.5,395
20131208,6,AQI,384
20131208,7,PM2.5,390
20131208,7,AQI,393
20131208,8,PM2.5,363
20131208,8,AQI,403
20131208,9,PM2.5,312
20131208,9,AQI,408
20131208,10,PM2.5,331
20131208,10,AQI,413
20131208,11,PM2.5,307
20131208,11,AQI,414
20131208,12,PM2.5,255
20131208,12,AQI,414
20131208,13,PM2.5,196
20131208,13,AQI,412
20131208,14,PM2.5,210
20131208,14,AQI,409
20131208,15,PM2.5,129
20131208,15,AQI,402
20131208,16,PM2.5,72
20131208,16,AQI,389
20131208,17,PM2.5,52
20131208,17,AQI,374
20131208,18,PM2.5,35
20131208,18,AQI,358
20131208,19,PM2.5,10
20131208,19,AQI,341
20131208,20,PM2.5,7
20131208,20,AQI,325
20131208,21,PM2.5,6
20131208,21,AQI,309
20131208,22,PM2.5,22
20131208,22,AQI,293
20131208,23,PM2.5,7
20131208,23,AQI,277
