date,hour,type,dongsi
20140325,3,PM2.5,299
20140325,3,AQI,290
20140325,4,PM2.5,299
20140325,4,AQI,
20140325,9,PM2.5,174
20140325,9,AQI,280
20140325,10,PM2.5,226
20140325,10,AQI,278
20140325,11,PM2.5,182
20140325,11,AQI,274
20140325,12,PM2.5,188
20140325,12,AQI,272
20140325,13,PM2.5,192
20140325,13,AQI,268
20140325,14,PM2.5,201
20140325,14,AQI,267
20140325,15,PM2.5,229
20140325,15,AQI,268
20140325,16,PM2.5,173
20140325,16,AQI,267
20140325,17,PM2.5,157
20140325,17,AQI,268
20140325,18,PM2.5,125
20140325,18,AQI,267
20140325,19,PM2.5,126
20140325,19,AQI,264
20140325,20,PM2.5,152
20140325,20,AQI,262
20140325,21,PM2.5,143
20140325,21,AQI,259
20140325,22,PM2.5,115
20140325,22,AQI,253
20140325,23,PM2.5,178
20140325,23,AQI,249
