date,hour,type,dongsi
20140212,0,PM2.5,163
20140212,0,AQI,154
20140212,1,PM2.5,188
20140212,1,AQI,161
20140212,2,PM2.5,212
20140212,2,AQI,170
20140212,3,PM2.5,225
20140212,3,AQI,178
20140212,4,PM2.5,178
20140212,4,AQI,182
20140212,5,PM2.5,140
20140212,5,AQI,184
20140212,6,PM2.5,145
20140212,6,AQI,186
20140212,7,PM2.5,122
20140212,7,AQI,188
20140212,8,PM2.5,113
20140212,8,AQI,191
20140212,9,PM2.5,81
20140212,9,AQI,192
20140212,10,PM2.5,
20140212,10,AQI,
20140212,11,PM2.5,47
20140212,11,AQI,186
20140212,12,PM2.5,34
20140212,12,AQI,188
20140212,13,PM2.5,33
20140212,13,AQI,186
20140212,14,PM2.5,42
20140212,14,AQI,182
20140212,15,PM2.5,103
20140212,15,AQI,180
20140212,16,PM2.5,101
20140212,16,AQI,178
20140212,17,PM2.5,95
20140212,17,AQI,176
20140212,18,PM2.5,140
20140212,18,AQI,174
20140212,19,PM2.5,188
20140212,19,AQI,173
20140212,20,PM2.5,179
20140212,20,AQI,172
20140212,21,PM2.5,150
20140212,21,AQI,170
20140212,22,PM2.5,136
20140212,22,AQI,167
20140212,23,PM2.5,124
20140212,23,AQI,164
