date,hour,type,dongsi
20140304,0,PM2.5,226
20140304,0,AQI,271
20140304,1,PM2.5,257
20140304,1,AQI,272
20140304,2,PM2.5,235
20140304,2,AQI,274
20140304,3,PM2.5,211
20140304,3,AQI,276
20140304,4,PM2.5,191
20140304,4,AQI,277
20140304,5,PM2.5,31
20140304,5,AQI,271
20140304,6,PM2.5,10
20140304,6,AQI,265
20140304,7,PM2.5,5
20140304,7,AQI,259
20140304,8,PM2.5,3
20140304,8,AQI,250
20140304,9,PM2.5,3
20140304,9,AQI,241
20140304,10,PM2.5,15
20140304,10,AQI,233
20140304,11,PM2.5,12
20140304,11,AQI,223
20140304,12,PM2.5,3
20140304,12,AQI,213
20140304,13,PM2.5,6
20140304,13,AQI,202
20140304,14,PM2.5,3
20140304,14,AQI,185
20140304,15,PM2.5,
20140304,15,AQI,175
20140304,16,PM2.5,
20140304,16,AQI,165
20140304,17,PM2.5,3
20140304,17,AQI,150
20140304,18,PM2.5,4
20140304,18,AQI,140
20140304,19,PM2.5,7
20140304,19,AQI,128
20140304,20,PM2.5,11
20140304,20,AQI,116
20140304,21,PM2.5,9
20140304,21,AQI,103
20140304,22,PM2.5,8
20140304,22,AQI,91
20140304,23,PM2.5,7
20140304,23,AQI,78
