date,hour,type,dongsi
20140607,0,PM2.5,14.7
20140607,0,AQI,74
20140607,1,PM2.5,21.4
20140607,1,AQI,71
20140607,2,PM2.5,13.8
20140607,2,AQI,67
20140607,3,PM2.5,12.4
20140607,3,AQI,64
20140607,4,PM2.5,3.8
20140607,4,AQI,58
20140607,5,PM2.5,3
20140607,5,AQI,55
20140607,6,PM2.5,3
20140607,6,AQI,53
20140607,7,PM2.5,3
20140607,7,AQI,50
20140607,8,PM2.5,3
20140607,8,AQI,43
20140607,9,PM2.5,3
20140607,9,AQI,35
20140607,10,PM2.5,3
20140607,10,AQI,32
20140607,11,PM2.5,3
20140607,11,AQI,33
20140607,12,PM2.5,3
20140607,12,AQI,33
20140607,13,PM2.5,3
20140607,13,AQI,34
20140607,14,PM2.5,3
20140607,14,AQI,34
20140607,15,PM2.5,3
20140607,15,AQI,33
20140607,16,PM2.5,3
20140607,16,AQI,34
20140607,17,PM2.5,3
20140607,17,AQI,33
20140607,18,PM2.5,3
20140607,18,AQI,34
20140607,19,PM2.5,3
20140607,19,AQI,31
20140607,20,PM2.5,9.7
20140607,20,AQI,25
20140607,21,PM2.5,17.8
20140607,21,AQI,30
20140607,22,PM2.5,13.6
20140607,22,AQI,29
20140607,23,PM2.5,25.1
20140607,23,AQI,47
