date,hour,type,dongsi
20140725,0,PM2.5,119.1
20140725,0,AQI,99
20140725,1,PM2.5,115.1
20140725,1,AQI,102
20140725,2,PM2.5,124.4
20140725,2,AQI,106
20140725,3,PM2.5,126.8
20140725,3,AQI,109
20140725,4,PM2.5,143.9
20140725,4,AQI,114
20140725,5,PM2.5,154.6
20140725,5,AQI,118
20140725,6,PM2.5,137.5
20140725,6,AQI,121
20140725,7,PM2.5,98.7
20140725,7,AQI,122
20140725,8,PM2.5,96
20140725,8,AQI,123
20140725,9,PM2.5,88.9
20140725,9,AQI,124
20140725,10,PM2.5,73.2
20140725,10,AQI,123
20140725,11,PM2.5,57.9
20140725,11,AQI,120
20140725,12,PM2.5,41.6
20140725,12,AQI,117
20140725,13,PM2.5,31.9
20140725,13,AQI,114
20140725,14,PM2.5,36
20140725,14,AQI,111
20140725,17,PM2.5,50
20140725,17,AQI,106
20140725,18,PM2.5,49.2
20140725,18,AQI,105
20140725,19,PM2.5,51.9
20140725,19,AQI,105
20140725,20,PM2.5,61.3
20140725,20,AQI,107
20140725,21,PM2.5,70.1
20140725,21,AQI,108
20140725,22,PM2.5,77.9
20140725,22,AQI,109
20140725,23,PM2.5,75.1
20140725,23,AQI,108
