date,hour,type,dongsi
20140914,0,PM2.5,79.5
20140914,0,AQI,84
20140914,1,PM2.5,79.9
20140914,1,AQI,85
20140914,2,PM2.5,83.5
20140914,2,AQI,85
20140914,3,PM2.5,86.1
20140914,3,AQI,87
20140914,4,PM2.5,93.9
20140914,4,AQI,89
20140914,5,PM2.5,94.2
20140914,5,AQI,91
20140914,6,PM2.5,97.8
20140914,6,AQI,92
20140914,7,PM2.5,105.6
20140914,7,AQI,94
20140914,8,PM2.5,91.4
20140914,8,AQI,95
20140914,9,PM2.5,79.9
20140914,9,AQI,95
20140914,10,PM2.5,40.6
20140914,10,AQI,94
20140914,11,PM2.5,25
20140914,11,AQI,92
20140914,12,PM2.5,13.1
20140914,12,AQI,90
20140914,13,PM2.5,7.1
20140914,13,AQI,87
20140914,14,PM2.5,3.5
20140914,14,AQI,85
20140914,15,PM2.5,4.1
20140914,15,AQI,84
20140914,16,PM2.5,5.4
20140914,16,AQI,81
20140914,17,PM2.5,4.7
20140914,17,AQI,79
20140914,18,PM2.5,5.2
20140914,18,AQI,77
20140914,19,PM2.5,9.3
20140914,19,AQI,74
20140914,20,PM2.5,24.1
20140914,20,AQI,72
20140914,21,PM2.5,33.2
20140914,21,AQI,71
20140914,22,PM2.5,37.3
20140914,22,AQI,69
20140914,23,PM2.5,39.4
20140914,23,AQI,67
