date,hour,type,dongsi
20141223,0,PM2.5,111.5
20141223,0,AQI,98
20141223,1,PM2.5,118.7
20141223,1,AQI,101
20141223,2,PM2.5,138
20141223,2,AQI,105
20141223,3,PM2.5,123.7
20141223,3,AQI,107
20141223,4,PM2.5,103.2
20141223,4,AQI,108
20141223,5,PM2.5,76.5
20141223,5,AQI,107
20141223,6,PM2.5,49.8
20141223,6,AQI,105
20141223,7,PM2.5,53.5
20141223,7,AQI,103
20141223,8,PM2.5,64.1
20141223,8,AQI,102
20141223,9,PM2.5,61.9
20141223,9,AQI,101
20141223,10,PM2.5,48.7
20141223,10,AQI,99
20141223,11,PM2.5,49.4
20141223,11,AQI,100
20141223,12,PM2.5,60.8
20141223,12,AQI,102
20141223,13,PM2.5,45.4
20141223,13,AQI,102
20141223,14,PM2.5,54.8
20141223,14,AQI,102
20141223,15,PM2.5,44.3
20141223,15,AQI,101
20141223,16,PM2.5,26.1
20141223,16,AQI,100
20141223,17,PM2.5,29.6
20141223,17,AQI,99
20141223,18,PM2.5,84.6
20141223,18,AQI,101
20141223,19,PM2.5,131.9
20141223,19,AQI,104
20141223,20,PM2.5,95.1
20141223,20,AQI,105
20141223,21,PM2.5,26.6
20141223,21,AQI,101
20141223,22,PM2.5,11.8
20141223,22,AQI,96
20141223,23,PM2.5,8.3
20141223,23,AQI,91
