date,hour,type,dongsi
20140630,0,PM2.5,88.6
20140630,0,AQI,80
20140630,1,PM2.5,75.2
20140630,1,AQI,82
20140630,2,PM2.5,66.5
20140630,2,AQI,83
20140630,3,PM2.5,71.6
20140630,3,AQI,84
20140630,4,PM2.5,77.2
20140630,4,AQI,87
20140630,5,PM2.5,94.3
20140630,5,AQI,90
20140630,6,PM2.5,105.6
20140630,6,AQI,94
20140630,7,PM2.5,85
20140630,7,AQI,97
20140630,8,PM2.5,87.1
20140630,8,AQI,96
20140630,9,PM2.5,80.8
20140630,9,AQI,94
20140630,10,PM2.5,77.5
20140630,10,AQI,95
20140630,11,PM2.5,81.4
20140630,11,AQI,96
20140630,12,PM2.5,98
20140630,12,AQI,97
20140630,13,PM2.5,124.6
20140630,13,AQI,132
20140630,14,PM2.5,105.1
20140630,14,AQI,152
20140630,15,PM2.5,89.4
20140630,15,AQI,128
20140630,16,PM2.5,75.3
20140630,16,AQI,114
20140630,17,PM2.5,61.5
20140630,17,AQI,106
20140630,18,PM2.5,58
20140630,18,AQI,106
20140630,19,PM2.5,44.4
20140630,19,AQI,106
20140630,20,PM2.5,49.4
20140630,20,AQI,106
20140630,21,PM2.5,51.1
20140630,21,AQI,106
20140630,22,PM2.5,61.7
20140630,22,AQI,105
20140630,23,PM2.5,64.5
20140630,23,AQI,104
