date,hour,type,dongsi
20140704,0,PM2.5,277.2
20140704,0,AQI,273
20140704,1,PM2.5,286.8
20140704,1,AQI,280
20140704,2,PM2.5,278.8
20140704,2,AQI,286
20140704,3,PM2.5,282.2
20140704,3,AQI,290
20140704,4,PM2.5,279
20140704,4,AQI,293
20140704,5,PM2.5,272.8
20140704,5,AQI,294
20140704,6,PM2.5,253.2
20140704,6,AQI,295
20140704,7,PM2.5,244.9
20140704,7,AQI,294
20140704,8,PM2.5,228.9
20140704,8,AQI,292
20140704,9,PM2.5,205
20140704,9,AQI,290
20140704,10,PM2.5,203
20140704,10,AQI,288
20140704,11,PM2.5,206.9
20140704,11,AQI,287
20140704,12,PM2.5,213.7
20140704,12,AQI,286
20140704,13,PM2.5,210.4
20140704,13,AQI,283
20140704,14,PM2.5,214.8
20140704,14,AQI,282
20140704,15,PM2.5,198.8
20140704,15,AQI,280
20140704,16,PM2.5,243.6
20140704,16,AQI,281
20140704,17,PM2.5,235.6
20140704,17,AQI,283
20140704,18,PM2.5,241.6
20140704,18,AQI,285
20140704,19,PM2.5,191.7
20140704,19,AQI,286
20140704,20,PM2.5,194.7
20140704,20,AQI,286
20140704,21,PM2.5,178.3
20140704,21,AQI,285
20140704,22,PM2.5,159.4
20140704,22,AQI,281
20140704,23,PM2.5,164.9
20140704,23,AQI,278
