date,hour,type,dongsi
20141117,0,PM2.5,8.6
20141117,0,AQI,99
20141117,1,PM2.5,8.3
20141117,1,AQI,90
20141117,2,PM2.5,7.8
20141117,2,AQI,80
20141117,3,PM2.5,9
20141117,3,AQI,71
20141117,4,PM2.5,7.1
20141117,4,AQI,63
20141117,5,PM2.5,5.8
20141117,5,AQI,58
20141117,6,PM2.5,5.9
20141117,6,AQI,53
20141117,7,PM2.5,7.3
20141117,7,AQI,43
20141117,8,PM2.5,11.8
20141117,8,AQI,32
20141117,9,PM2.5,10
20141117,9,AQI,24
20141117,10,PM2.5,12.6
20141117,10,AQI,21
20141117,11,PM2.5,13.4
20141117,11,AQI,21
20141117,12,PM2.5,12.2
20141117,12,AQI,22
20141117,13,PM2.5,9.8
20141117,13,AQI,22
20141117,14,PM2.5,11.9
20141117,14,AQI,23
20141117,15,PM2.5,4.1
20141117,15,AQI,22
20141117,16,PM2.5,3
20141117,16,AQI,24
20141117,17,PM2.5,5.2
20141117,17,AQI,22
20141117,18,PM2.5,26.5
20141117,18,AQI,35
20141117,19,PM2.5,38.4
20141117,19,AQI,45
20141117,20,PM2.5,45
20141117,20,AQI,47
20141117,21,PM2.5,50.8
20141117,21,AQI,46
20141117,22,PM2.5,55.6
20141117,22,AQI,44
20141117,23,PM2.5,59.8
20141117,23,AQI,42
