date,hour,type,dongsi
20140422,0,PM2.5,
20140422,0,AQI,96
20140422,1,PM2.5,
20140422,1,AQI,105
20140422,2,PM2.5,
20140422,2,AQI,119
20140422,3,PM2.5,
20140422,3,AQI,133
20140422,4,PM2.5,84
20140422,4,AQI,135
20140422,5,PM2.5,53
20140422,5,AQI,122
20140422,6,PM2.5,41
20140422,6,AQI,100
20140422,7,PM2.5,51
20140422,7,AQI,78
20140422,8,PM2.5,58
20140422,8,AQI,70
20140422,9,PM2.5,73
20140422,9,AQI,76
20140422,10,PM2.5,69
20140422,10,AQI,85
20140422,11,PM2.5,
20140422,11,AQI,90
20140422,12,PM2.5,59
20140422,12,AQI,90
20140422,13,PM2.5,91
20140422,13,AQI,97
20140422,14,PM2.5,144
20140422,14,AQI,129
20140422,15,PM2.5,135
20140422,15,AQI,140
20140422,16,PM2.5,
20140422,16,AQI,
20140422,18,PM2.5,65
20140422,18,AQI,102
20140422,19,PM2.5,59
20140422,19,AQI,79
20140422,20,PM2.5,80
20140422,20,AQI,89
20140422,21,PM2.5,77
20140422,21,AQI,94
20140422,22,PM2.5,65
20140422,22,AQI,94
20140422,23,PM2.5,61
20140422,23,AQI,95
