date,hour,type,dongsi
20140825,0,PM2.5,35.5
20140825,0,AQI,28
20140825,1,PM2.5,29.6
20140825,1,AQI,28
20140825,2,PM2.5,18.1
20140825,2,AQI,28
20140825,3,PM2.5,26.5
20140825,3,AQI,35
20140825,4,PM2.5,26.7
20140825,4,AQI,41
20140825,5,PM2.5,24.7
20140825,5,AQI,28
20140825,6,PM2.5,15.5
20140825,6,AQI,25
20140825,7,PM2.5,21.3
20140825,7,AQI,29
20140825,8,PM2.5,8.8
20140825,8,AQI,25
20140825,9,PM2.5,4.7
20140825,9,AQI,24
20140825,10,PM2.5,6.7
20140825,10,AQI,25
20140825,11,PM2.5,3
20140825,11,AQI,25
20140825,12,PM2.5,3
20140825,12,AQI,30
20140825,13,PM2.5,3.8
20140825,13,AQI,32
20140825,14,PM2.5,3
20140825,14,AQI,34
20140825,15,PM2.5,3
20140825,15,AQI,34
20140825,16,PM2.5,3.4
20140825,16,AQI,36
20140825,17,PM2.5,6.6
20140825,17,AQI,35
20140825,18,PM2.5,3.9
20140825,18,AQI,54
20140825,19,PM2.5,13.4
20140825,19,AQI,55
20140825,20,PM2.5,10.4
20140825,20,AQI,52
20140825,21,PM2.5,19.5
20140825,21,AQI,40
20140825,22,PM2.5,27.8
20140825,22,AQI,43
20140825,23,PM2.5,30.4
20140825,23,AQI,43
