date,hour,type,dongsi
20140208,0,PM2.5,81
20140208,0,AQI,116
20140208,1,PM2.5,79
20140208,1,AQI,116
20140208,2,PM2.5,74
20140208,2,AQI,116
20140208,3,PM2.5,74
20140208,3,AQI,116
20140208,4,PM2.5,77
20140208,4,AQI,115
20140208,5,PM2.5,124
20140208,5,AQI,117
20140208,6,PM2.5,120
20140208,6,AQI,117
20140208,7,PM2.5,132
20140208,7,AQI,120
20140208,8,PM2.5,121
20140208,8,AQI,121
20140208,9,PM2.5,130
20140208,9,AQI,123
20140208,10,PM2.5,115
20140208,10,AQI,125
20140208,11,PM2.5,16
20140208,11,AQI,121
20140208,12,PM2.5,20
20140208,12,AQI,117
20140208,13,PM2.5,13
20140208,13,AQI,113
20140208,14,PM2.5,10
20140208,14,AQI,110
20140208,15,PM2.5,19
20140208,15,AQI,106
20140208,16,PM2.5,19
20140208,16,AQI,
20140208,17,PM2.5,6
20140208,17,AQI,98
20140208,18,PM2.5,3
20140208,18,AQI,94
20140208,19,PM2.5,3
20140208,19,AQI,89
20140208,20,PM2.5,10
20140208,20,AQI,85
20140208,21,PM2.5,7
20140208,21,AQI,80
20140208,22,PM2.5,4
20140208,22,AQI,76
20140208,23,PM2.5,9
20140208,23,AQI,72
