date,hour,type,dongsi
20140323,0,PM2.5,118
20140323,0,AQI,93
20140323,1,PM2.5,93
20140323,1,AQI,93
20140323,2,PM2.5,86
20140323,2,AQI,91
20140323,3,PM2.5,97
20140323,3,AQI,91
20140323,4,PM2.5,108
20140323,4,AQI,91
20140323,5,PM2.5,113
20140323,5,AQI,91
20140323,6,PM2.5,115
20140323,6,AQI,92
20140323,7,PM2.5,133
20140323,7,AQI,95
20140323,8,PM2.5,142
20140323,8,AQI,98
20140323,9,PM2.5,146
20140323,9,AQI,101
20140323,10,PM2.5,160
20140323,10,AQI,107
20140323,11,PM2.5,174
20140323,11,AQI,112
20140323,12,PM2.5,152
20140323,12,AQI,117
20140323,13,PM2.5,120
20140323,13,AQI,122
20140323,14,PM2.5,116
20140323,14,AQI,127
20140323,15,PM2.5,165
20140323,15,AQI,134
20140323,16,PM2.5,171
20140323,16,AQI,142
20140323,17,PM2.5,179
20140323,17,AQI,150
20140323,18,PM2.5,177
20140323,18,AQI,160
20140323,19,PM2.5,128
20140323,19,AQI,166
20140323,20,PM2.5,125
20140323,20,AQI,172
20140323,21,PM2.5,150
20140323,21,AQI,178
20140323,22,PM2.5,208
20140323,22,AQI,184
20140323,23,PM2.5,232
20140323,23,AQI,188
