date,hour,type,dongsi
20140613,0,PM2.5,37.3
20140613,0,AQI,64
20140613,1,PM2.5,63.8
20140613,1,AQI,66
20140613,2,PM2.5,94
20140613,2,AQI,69
20140613,3,PM2.5,110.2
20140613,3,AQI,69
20140613,4,PM2.5,112.1
20140613,4,AQI,70
20140613,5,PM2.5,111
20140613,5,AQI,72
20140613,6,PM2.5,112.7
20140613,6,AQI,75
20140613,7,PM2.5,121.9
20140613,7,AQI,78
20140613,8,PM2.5,114.3
20140613,8,AQI,80
20140613,9,PM2.5,97.9
20140613,9,AQI,82
20140613,10,PM2.5,56.3
20140613,10,AQI,84
20140613,11,PM2.5,27.3
20140613,11,AQI,84
20140613,12,PM2.5,21.3
20140613,12,AQI,76
20140613,13,PM2.5,33.2
20140613,13,AQI,85
20140613,14,PM2.5,40.4
20140613,14,AQI,85
20140613,15,PM2.5,39.5
20140613,15,AQI,87
20140613,16,PM2.5,47.5
20140613,16,AQI,92
20140613,17,PM2.5,49.4
20140613,17,AQI,97
20140613,18,PM2.5,30.2
20140613,18,AQI,93
20140613,19,PM2.5,10.2
20140613,19,AQI,91
20140613,20,PM2.5,23.3
20140613,20,AQI,88
20140613,21,PM2.5,24.8
20140613,21,AQI,82
20140613,22,PM2.5,27.5
20140613,22,AQI,82
20140613,23,PM2.5,23.2
20140613,23,AQI,81
