date,hour,type,dongsi
20150130,0,PM2.5,6.8
20150130,0,AQI,85
20150130,1,PM2.5,9.1
20150130,1,AQI,77
20150130,2,PM2.5,10
20150130,2,AQI,69
20150130,3,PM2.5,12.9
20150130,3,AQI,62
20150130,4,PM2.5,13.5
20150130,4,AQI,57
20150130,5,PM2.5,13.7
20150130,5,AQI,51
20150130,6,PM2.5,10.9
20150130,6,AQI,46
20150130,7,PM2.5,13.2
20150130,7,AQI,41
20150130,8,PM2.5,11.2
20150130,8,AQI,36
20150130,9,PM2.5,13.3
20150130,9,AQI,31
20150130,10,PM2.5,13.2
20150130,10,AQI,32
20150130,11,PM2.5,14.7
20150130,11,AQI,32
20150130,12,PM2.5,11.6
20150130,12,AQI,31
20150130,13,PM2.5,10.6
20150130,13,AQI,31
20150130,14,PM2.5,7.7
20150130,14,AQI,31
20150130,15,PM2.5,8.2
20150130,15,AQI,30
20150130,16,PM2.5,8.1
20150130,16,AQI,29
20150130,17,PM2.5,9.6
20150130,17,AQI,28
20150130,18,PM2.5,11.1
20150130,18,AQI,27
20150130,19,PM2.5,15.4
20150130,19,AQI,27
20150130,20,PM2.5,18.2
20150130,20,AQI,27
20150130,21,PM2.5,23.1
20150130,21,AQI,27
20150130,22,PM2.5,
20150130,22,AQI,
20150130,23,PM2.5,12.2
20150130,23,AQI,26
