date,hour,type,dongsi
20140826,0,PM2.5,38.2
20140826,0,AQI,48
20140826,1,PM2.5,40.2
20140826,1,AQI,51
20140826,2,PM2.5,37
20140826,2,AQI,52
20140826,3,PM2.5,31.4
20140826,3,AQI,53
20140826,4,PM2.5,36.8
20140826,4,AQI,55
20140826,5,PM2.5,37.5
20140826,5,AQI,56
20140826,6,PM2.5,27.5
20140826,6,AQI,57
20140826,7,PM2.5,23.3
20140826,7,AQI,57
20140826,8,PM2.5,15.4
20140826,8,AQI,57
20140826,9,PM2.5,13.5
20140826,9,AQI,58
20140826,10,PM2.5,16.2
20140826,10,AQI,58
20140826,11,PM2.5,13.6
20140826,11,AQI,59
20140826,12,PM2.5,16.7
20140826,12,AQI,60
20140826,13,PM2.5,3
20140826,13,AQI,60
20140826,14,PM2.5,6.8
20140826,14,AQI,61
20140826,15,PM2.5,8
20140826,15,AQI,63
20140826,16,PM2.5,
20140826,16,AQI,
20140826,17,PM2.5,15.2
20140826,17,AQI,63
20140826,18,PM2.5,15.7
20140826,18,AQI,77
20140826,19,PM2.5,17.7
20140826,19,AQI,64
20140826,20,PM2.5,
20140826,20,AQI,
20140826,21,PM2.5,
20140826,21,AQI,
20140826,22,PM2.5,
20140826,22,AQI,
20140826,23,PM2.5,34.9
20140826,23,AQI,67
