date,hour,type,dongsi
20140117,0,PM2.5,291
20140117,0,AQI,432
20140117,1,PM2.5,254
20140117,1,AQI,422
20140117,2,PM2.5,251
20140117,2,AQI,413
20140117,3,PM2.5,248
20140117,3,AQI,403
20140117,4,PM2.5,205
20140117,4,AQI,388
20140117,5,PM2.5,116
20140117,5,AQI,368
20140117,6,PM2.5,87
20140117,6,AQI,349
20140117,7,PM2.5,87
20140117,7,AQI,
20140117,8,PM2.5,73
20140117,8,AQI,316
20140117,9,PM2.5,75
20140117,9,AQI,301
20140117,10,PM2.5,87
20140117,10,AQI,287
20140117,11,PM2.5,103
20140117,11,AQI,273
20140117,12,PM2.5,124
20140117,12,AQI,260
20140117,13,PM2.5,73
20140117,13,AQI,251
20140117,14,PM2.5,58
20140117,14,AQI,248
20140117,15,PM2.5,14
20140117,15,AQI,244
20140117,16,PM2.5,13
20140117,16,AQI,235
20140117,17,PM2.5,60
20140117,17,AQI,226
20140117,18,PM2.5,222
20140117,18,AQI,223
20140117,19,PM2.5,268
20140117,19,AQI,219
20140117,20,PM2.5,344
20140117,20,AQI,216
20140117,21,PM2.5,387
20140117,21,AQI,217
20140117,22,PM2.5,364
20140117,22,AQI,220
20140117,23,PM2.5,337
20140117,23,AQI,222
