date,hour,type,dongsi
20141016,0,PM2.5,14.6
20141016,0,AQI,82
20141016,1,PM2.5,13
20141016,1,AQI,79
20141016,2,PM2.5,15.3
20141016,2,AQI,76
20141016,3,PM2.5,14.6
20141016,3,AQI,72
20141016,4,PM2.5,19.6
20141016,4,AQI,70
20141016,5,PM2.5,14.9
20141016,5,AQI,67
20141016,6,PM2.5,17.3
20141016,6,AQI,65
20141016,7,PM2.5,22
20141016,7,AQI,64
20141016,8,PM2.5,28.2
20141016,8,AQI,63
20141016,9,PM2.5,15.3
20141016,9,AQI,61
20141016,10,PM2.5,18.8
20141016,10,AQI,59
20141016,11,PM2.5,16
20141016,11,AQI,58
20141016,12,PM2.5,15.8
20141016,12,AQI,57
20141016,13,PM2.5,21.4
20141016,13,AQI,57
20141016,14,PM2.5,26.4
20141016,14,AQI,57
20141016,15,PM2.5,26.5
20141016,15,AQI,57
20141016,16,PM2.5,30.1
20141016,16,AQI,59
20141016,17,PM2.5,46.7
20141016,17,AQI,60
20141016,18,PM2.5,51.2
20141016,18,AQI,62
20141016,19,PM2.5,49
20141016,19,AQI,63
20141016,20,PM2.5,43.3
20141016,20,AQI,65
20141016,21,PM2.5,48.5
20141016,21,AQI,67
20141016,22,PM2.5,59.8
20141016,22,AQI,69
20141016,23,PM2.5,70.5
20141016,23,AQI,72
