date,hour,type,dongsi
20140924,0,PM2.5,82.1
20140924,0,AQI,73
20140924,1,PM2.5,36.5
20140924,1,AQI,70
20140924,2,PM2.5,27.4
20140924,2,AQI,66
20140924,3,PM2.5,23.6
20140924,3,AQI,63
20140924,4,PM2.5,32.4
20140924,4,AQI,62
20140924,5,PM2.5,24.1
20140924,5,AQI,59
20140924,6,PM2.5,8.6
20140924,6,AQI,58
20140924,7,PM2.5,7.3
20140924,7,AQI,55
20140924,8,PM2.5,8
20140924,8,AQI,53
20140924,9,PM2.5,3.4
20140924,9,AQI,52
20140924,10,PM2.5,6.4
20140924,10,AQI,50
20140924,11,PM2.5,8.3
20140924,11,AQI,48
20140924,12,PM2.5,3.1
20140924,12,AQI,46
20140924,13,PM2.5,8.8
20140924,13,AQI,45
20140924,14,PM2.5,12.5
20140924,14,AQI,44
20140924,15,PM2.5,9.3
20140924,15,AQI,44
20140924,16,PM2.5,14.8
20140924,16,AQI,43
20140924,17,PM2.5,14.2
20140924,17,AQI,42
20140924,18,PM2.5,25.8
20140924,18,AQI,42
20140924,19,PM2.5,42.2
20140924,19,AQI,41
20140924,20,PM2.5,58.1
20140924,20,AQI,42
20140924,21,PM2.5,65.9
20140924,21,AQI,42
20140924,22,PM2.5,66.7
20140924,22,AQI,41
20140924,23,PM2.5,92.8
20140924,23,AQI,41
