date,hour,type,dongsi
20140102,0,PM2.5,83
20140102,0,AQI,79
20140102,1,PM2.5,90
20140102,1,AQI,80
20140102,2,PM2.5,127
20140102,2,AQI,83
20140102,3,PM2.5,175
20140102,3,AQI,88
20140102,4,PM2.5,158
20140102,4,AQI,92
20140102,5,PM2.5,126
20140102,5,AQI,94
20140102,6,PM2.5,121
20140102,6,AQI,96
20140102,7,PM2.5,168
20140102,7,AQI,101
20140102,8,PM2.5,119
20140102,8,AQI,104
20140102,9,PM2.5,74
20140102,9,AQI,106
20140102,10,PM2.5,74
20140102,10,AQI,107
20140102,11,PM2.5,104
20140102,11,AQI,111
20140102,12,PM2.5,108
20140102,12,AQI,115
20140102,13,PM2.5,101
20140102,13,AQI,119
20140102,14,PM2.5,108
20140102,14,AQI,123
20140102,15,PM2.5,124
20140102,15,AQI,129
20140102,16,PM2.5,121
20140102,16,AQI,134
20140102,17,PM2.5,129
20140102,17,AQI,139
20140102,18,PM2.5,135
20140102,18,AQI,144
20140102,19,PM2.5,164
20140102,19,AQI,150
20140102,20,PM2.5,168
20140102,20,AQI,156
20140102,21,PM2.5,178
20140102,21,AQI,161
20140102,22,PM2.5,171
20140102,22,AQI,165
20140102,23,PM2.5,179
20140102,23,AQI,170
