date,hour,type,dongsi
20140801,0,PM2.5,217.1
20140801,0,AQI,264
20140801,1,PM2.5,174.8
20140801,1,AQI,262
20140801,2,PM2.5,164.3
20140801,2,AQI,260
20140801,3,PM2.5,175.5
20140801,3,AQI,259
20140801,4,PM2.5,165
20140801,4,AQI,257
20140801,5,PM2.5,155.2
20140801,5,AQI,255
20140801,6,PM2.5,146
20140801,6,AQI,250
20140801,7,PM2.5,144.2
20140801,7,AQI,246
20140801,8,PM2.5,151.7
20140801,8,AQI,242
20140801,9,PM2.5,183.2
20140801,9,AQI,240
20140801,10,PM2.5,202
20140801,10,AQI,239
20140801,11,PM2.5,187.1
20140801,11,AQI,237
20140801,12,PM2.5,166.1
20140801,12,AQI,233
20140801,13,PM2.5,169.9
20140801,13,AQI,230
20140801,14,PM2.5,144
20140801,14,AQI,226
20140801,15,PM2.5,144.2
20140801,15,AQI,223
20140801,16,PM2.5,125.1
20140801,16,AQI,220
20140801,17,PM2.5,121.7
20140801,17,AQI,218
20140801,18,PM2.5,
20140801,18,AQI,
20140801,19,PM2.5,148
20140801,19,AQI,216
20140801,20,PM2.5,158.7
20140801,20,AQI,215
20140801,21,PM2.5,166.4
20140801,21,AQI,215
20140801,22,PM2.5,174.3
20140801,22,AQI,214
20140801,23,PM2.5,145.5
20140801,23,AQI,211
