date,hour,type,dongsi
20141012,0,PM2.5,3
20141012,0,AQI,192
20141012,1,PM2.5,3
20141012,1,AQI,183
20141012,2,PM2.5,3
20141012,2,AQI,171
20141012,3,PM2.5,3
20141012,3,AQI,158
20141012,4,PM2.5,3
20141012,4,AQI,146
20141012,5,PM2.5,3
20141012,5,AQI,134
20141012,6,PM2.5,3
20141012,6,AQI,122
20141012,7,PM2.5,3
20141012,7,AQI,111
20141012,8,PM2.5,3
20141012,8,AQI,102
20141012,9,PM2.5,3
20141012,9,AQI,93
20141012,10,PM2.5,3
20141012,10,AQI,84
20141012,11,PM2.5,3
20141012,11,AQI,75
20141012,12,PM2.5,3
20141012,12,AQI,65
20141012,13,PM2.5,3
20141012,13,AQI,55
20141012,14,PM2.5,3
20141012,14,AQI,45
20141012,15,PM2.5,3
20141012,15,AQI,34
20141012,16,PM2.5,3
20141012,16,AQI,23
20141012,17,PM2.5,3
20141012,17,AQI,16
20141012,18,PM2.5,3
20141012,18,AQI,15
20141012,19,PM2.5,3
20141012,19,AQI,20
20141012,20,PM2.5,3
20141012,20,AQI,18
20141012,21,PM2.5,3
20141012,21,AQI,21
20141012,22,PM2.5,3
20141012,22,AQI,15
20141012,23,PM2.5,3
20141012,23,AQI,15
