date,hour,type,dongsi
20140103,0,PM2.5,184
20140103,0,AQI,176
20140103,1,PM2.5,184
20140103,1,AQI,182
20140103,2,PM2.5,122
20140103,2,AQI,182
20140103,3,PM2.5,32
20140103,3,AQI,173
20140103,4,PM2.5,28
20140103,4,AQI,166
20140103,5,PM2.5,30
20140103,5,AQI,160
20140103,6,PM2.5,33
20140103,6,AQI,155
20140103,7,PM2.5,32
20140103,7,AQI,147
20140103,8,PM2.5,30
20140103,8,AQI,142
20140103,9,PM2.5,26
20140103,9,AQI,140
20140103,10,PM2.5,28
20140103,10,AQI,137
20140103,11,PM2.5,28
20140103,11,AQI,133
20140103,12,PM2.5,25
20140103,12,AQI,129
20140103,13,PM2.5,21
20140103,13,AQI,125
20140103,14,PM2.5,16
20140103,14,AQI,120
20140103,15,PM2.5,15
20140103,15,AQI,114
20140103,16,PM2.5,13
20140103,16,AQI,109
20140103,17,PM2.5,18
20140103,17,AQI,103
20140103,18,PM2.5,32
20140103,18,AQI,98
20140103,19,PM2.5,36
20140103,19,AQI,91
20140103,20,PM2.5,57
20140103,20,AQI,85
20140103,21,PM2.5,54
20140103,21,AQI,79
20140103,22,PM2.5,76
20140103,22,AQI,74
20140103,23,PM2.5,94
20140103,23,AQI,71
