date,hour,type,dongsi
20140119,0,PM2.5,130
20140119,0,AQI,102
20140119,1,PM2.5,137
20140119,1,AQI,100
20140119,2,PM2.5,135
20140119,2,AQI,105
20140119,3,PM2.5,115
20140119,3,AQI,110
20140119,4,PM2.5,115
20140119,4,AQI,116
20140119,5,PM2.5,120
20140119,5,AQI,121
20140119,6,PM2.5,131
20140119,6,AQI,127
20140119,7,PM2.5,124
20140119,7,AQI,133
20140119,8,PM2.5,134
20140119,8,AQI,139
20140119,9,PM2.5,
20140119,9,AQI,
20140119,10,PM2.5,140
20140119,10,AQI,150
20140119,11,PM2.5,139
20140119,11,AQI,156
20140119,12,PM2.5,155
20140119,12,AQI,163
20140119,13,PM2.5,173
20140119,13,AQI,166
20140119,14,PM2.5,180
20140119,14,AQI,167
20140119,15,PM2.5,190
20140119,15,AQI,172
20140119,16,PM2.5,195
20140119,16,AQI,179
20140119,17,PM2.5,197
20140119,17,AQI,185
20140119,18,PM2.5,199
20140119,18,AQI,191
20140119,19,PM2.5,81
20140119,19,AQI,189
20140119,20,PM2.5,19
20140119,20,AQI,183
20140119,21,PM2.5,14
20140119,21,AQI,177
20140119,22,PM2.5,15
20140119,22,AQI,169
20140119,23,PM2.5,17
20140119,23,AQI,164
