date,hour,type,dongsi
20140621,0,PM2.5,66.1
20140621,0,AQI,51
20140621,1,PM2.5,55.2
20140621,1,AQI,50
20140621,2,PM2.5,59.5
20140621,2,AQI,50
20140621,3,PM2.5,55.9
20140621,3,AQI,52
20140621,4,PM2.5,59.1
20140621,4,AQI,53
20140621,5,PM2.5,65.9
20140621,5,AQI,55
20140621,6,PM2.5,73.7
20140621,6,AQI,58
20140621,7,PM2.5,67
20140621,7,AQI,60
20140621,8,PM2.5,70.4
20140621,8,AQI,61
20140621,9,PM2.5,72
20140621,9,AQI,64
20140621,10,PM2.5,75.1
20140621,10,AQI,67
20140621,11,PM2.5,66.8
20140621,11,AQI,70
20140621,12,PM2.5,75.4
20140621,12,AQI,73
20140621,13,PM2.5,74.5
20140621,13,AQI,76
20140621,14,PM2.5,68.9
20140621,14,AQI,79
20140621,15,PM2.5,55.7
20140621,15,AQI,82
20140621,16,PM2.5,58.7
20140621,16,AQI,84
20140621,17,PM2.5,62
20140621,17,AQI,86
20140621,18,PM2.5,65
20140621,18,AQI,89
20140621,19,PM2.5,69.4
20140621,19,AQI,91
20140621,20,PM2.5,14.6
20140621,20,AQI,89
20140621,21,PM2.5,17.8
20140621,21,AQI,86
20140621,22,PM2.5,20.1
20140621,22,AQI,82
20140621,23,PM2.5,23.4
20140621,23,AQI,79
