date,hour,type,dongsi
20150104,0,PM2.5,276.8
20150104,0,AQI,257
20150104,1,PM2.5,269.9
20150104,1,AQI,261
20150104,2,PM2.5,227.3
20150104,2,AQI,263
20150104,3,PM2.5,247.1
20150104,3,AQI,265
20150104,4,PM2.5,198.2
20150104,4,AQI,263
20150104,5,PM2.5,145.6
20150104,5,AQI,261
20150104,6,PM2.5,115.1
20150104,6,AQI,258
20150104,7,PM2.5,116.4
20150104,7,AQI,255
20150104,8,PM2.5,149.8
20150104,8,AQI,253
20150104,9,PM2.5,126.4
20150104,9,AQI,251
20150104,10,PM2.5,109.9
20150104,10,AQI,249
20150104,11,PM2.5,141
20150104,11,AQI,249
20150104,12,PM2.5,95.1
20150104,12,AQI,247
20150104,13,PM2.5,95.7
20150104,13,AQI,244
20150104,14,PM2.5,101.2
20150104,14,AQI,240
20150104,15,PM2.5,122.4
20150104,15,AQI,238
20150104,16,PM2.5,167
20150104,16,AQI,238
20150104,17,PM2.5,196.4
20150104,17,AQI,239
20150104,18,PM2.5,212.5
20150104,18,AQI,238
20150104,19,PM2.5,286.5
20150104,19,AQI,240
20150104,20,PM2.5,327.4
20150104,20,AQI,243
20150104,21,PM2.5,345.4
20150104,21,AQI,245
20150104,22,PM2.5,332.8
20150104,22,AQI,247
20150104,23,PM2.5,251.8
20150104,23,AQI,245
