date,hour,type,dongsi
20140610,0,PM2.5,46.4
20140610,0,AQI,58
20140610,1,PM2.5,48.2
20140610,1,AQI,59
20140610,2,PM2.5,49.6
20140610,2,AQI,59
20140610,3,PM2.5,57.3
20140610,3,AQI,61
20140610,4,PM2.5,55.2
20140610,4,AQI,48
20140610,5,PM2.5,43.1
20140610,5,AQI,50
20140610,6,PM2.5,51.4
20140610,6,AQI,52
20140610,7,PM2.5,62.9
20140610,7,AQI,54
20140610,8,PM2.5,62.7
20140610,8,AQI,56
20140610,9,PM2.5,79.4
20140610,9,AQI,58
20140610,10,PM2.5,85.8
20140610,10,AQI,60
20140610,11,PM2.5,101.6
20140610,11,AQI,63
20140610,12,PM2.5,108.1
20140610,12,AQI,67
20140610,13,PM2.5,96.8
20140610,13,AQI,70
20140610,14,PM2.5,96.3
20140610,14,AQI,73
20140610,15,PM2.5,89.6
20140610,15,AQI,76
20140610,16,PM2.5,33.3
20140610,16,AQI,76
20140610,17,PM2.5,48.7
20140610,17,AQI,77
20140610,18,PM2.5,65
20140610,18,AQI,80
20140610,19,PM2.5,83.5
20140610,19,AQI,83
20140610,20,PM2.5,86.6
20140610,20,AQI,87
20140610,21,PM2.5,75.8
20140610,21,AQI,90
20140610,22,PM2.5,78.6
20140610,22,AQI,92
20140610,23,PM2.5,81
20140610,23,AQI,95
