date,hour,type,dongsi
20131210,0,PM2.5,24
20131210,0,AQI,29
20131210,1,PM2.5,
20131210,1,AQI,29
20131210,2,PM2.5,26
20131210,2,AQI,29
20131210,3,PM2.5,29
20131210,3,AQI,29
20131210,4,PM2.5,28
20131210,4,AQI,24
20131210,5,PM2.5,40
20131210,5,AQI,26
20131210,6,PM2.5,30
20131210,6,AQI,27
20131210,7,PM2.5,29
20131210,7,AQI,29
20131210,8,PM2.5,21
20131210,8,AQI,29
20131210,9,PM2.5,19
20131210,9,AQI,29
20131210,10,PM2.5,23
20131210,10,AQI,30
20131210,11,PM2.5,16
20131210,11,AQI,30
20131210,12,PM2.5,34
20131210,12,AQI,31
20131210,13,PM2.5,15
20131210,13,AQI,31
20131210,14,PM2.5,15
20131210,14,AQI,32
20131210,15,PM2.5,12
20131210,15,AQI,32
20131210,16,PM2.5,14
20131210,16,AQI,35
20131210,17,PM2.5,7
20131210,17,AQI,37
20131210,18,PM2.5,11
20131210,18,AQI,39
20131210,19,PM2.5,13
20131210,19,AQI,39
20131210,20,PM2.5,13
20131210,20,AQI,40
20131210,21,PM2.5,7
20131210,21,AQI,40
20131210,22,PM2.5,7
20131210,22,AQI,39
20131210,23,PM2.5,9
20131210,23,AQI,39
