date,hour,type,dongsi
20141208,0,PM2.5,11
20141208,0,AQI,59
20141208,1,PM2.5,11.2
20141208,1,AQI,57
20141208,2,PM2.5,9.7
20141208,2,AQI,55
20141208,3,PM2.5,7.2
20141208,3,AQI,52
20141208,4,PM2.5,6.9
20141208,4,AQI,51
20141208,5,PM2.5,10.5
20141208,5,AQI,50
20141208,6,PM2.5,9.7
20141208,6,AQI,47
20141208,7,PM2.5,11.4
20141208,7,AQI,46
20141208,8,PM2.5,16.6
20141208,8,AQI,45
20141208,9,PM2.5,14.2
20141208,9,AQI,43
20141208,10,PM2.5,10.3
20141208,10,AQI,40
20141208,11,PM2.5,18.3
20141208,11,AQI,36
20141208,12,PM2.5,42.8
20141208,12,AQI,37
20141208,13,PM2.5,73.3
20141208,13,AQI,40
20141208,14,PM2.5,82.2
20141208,14,AQI,43
20141208,15,PM2.5,72.2
20141208,15,AQI,46
20141208,16,PM2.5,86.4
20141208,16,AQI,50
20141208,17,PM2.5,99.7
20141208,17,AQI,53
20141208,18,PM2.5,89.9
20141208,18,AQI,55
20141208,19,PM2.5,76.9
20141208,19,AQI,56
20141208,20,PM2.5,72.9
20141208,20,AQI,58
20141208,21,PM2.5,84.2
20141208,21,AQI,60
20141208,22,PM2.5,86.5
20141208,22,AQI,62
20141208,23,PM2.5,87.7
20141208,23,AQI,64
