date,hour,type,dongsi
20150101,0,PM2.5,3
20150101,0,AQI,46
20150101,1,PM2.5,5.2
20150101,1,AQI,43
20150101,2,PM2.5,4.4
20150101,2,AQI,41
20150101,3,PM2.5,3
20150101,3,AQI,39
20150101,4,PM2.5,4
20150101,4,AQI,39
20150101,5,PM2.5,3.6
20150101,5,AQI,37
20150101,6,PM2.5,3
20150101,6,AQI,36
20150101,7,PM2.5,3.5
20150101,7,AQI,34
20150101,8,PM2.5,3
20150101,8,AQI,34
20150101,9,PM2.5,
20150101,9,AQI,
20150101,10,PM2.5,5.1
20150101,10,AQI,34
20150101,11,PM2.5,4.9
20150101,11,AQI,32
20150101,12,PM2.5,21.8
20150101,12,AQI,32
20150101,13,PM2.5,41.4
20150101,13,AQI,34
20150101,14,PM2.5,40.9
20150101,14,AQI,35
20150101,15,PM2.5,28.1
20150101,15,AQI,35
20150101,16,PM2.5,29.5
20150101,16,AQI,36
20150101,17,PM2.5,31.4
20150101,17,AQI,36
20150101,18,PM2.5,52
20150101,18,AQI,39
20150101,19,PM2.5,64.3
20150101,19,AQI,41
20150101,20,PM2.5,75.9
20150101,20,AQI,45
20150101,21,PM2.5,82.9
20150101,21,AQI,50
20150101,22,PM2.5,88.2
20150101,22,AQI,53
20150101,23,PM2.5,86.1
20150101,23,AQI,56
