date,hour,type,dongsi
20140502,0,PM2.5,25.9
20140502,0,AQI,145
20140502,1,PM2.5,24.6
20140502,1,AQI,142
20140502,2,PM2.5,24.5
20140502,2,AQI,138
20140502,3,PM2.5,19.2
20140502,3,AQI,133
20140502,4,PM2.5,20.3
20140502,4,AQI,128
20140502,5,PM2.5,19.3
20140502,5,AQI,122
20140502,6,PM2.5,13.7
20140502,6,AQI,116
20140502,7,PM2.5,7.6
20140502,7,AQI,109
20140502,8,PM2.5,12.1
20140502,8,AQI,102
20140502,9,PM2.5,25.1
20140502,9,AQI,95
20140502,10,PM2.5,25.1
20140502,10,AQI,90
20140502,11,PM2.5,22
20140502,11,AQI,86
20140502,12,PM2.5,15.4
20140502,12,AQI,82
20140502,13,PM2.5,15.4
20140502,13,AQI,78
20140502,14,PM2.5,13
20140502,14,AQI,74
20140502,15,PM2.5,15.5
20140502,15,AQI,70
20140502,16,PM2.5,6.5
20140502,16,AQI,68
20140502,17,PM2.5,9.3
20140502,17,AQI,64
20140502,18,PM2.5,11.1
20140502,18,AQI,65
20140502,19,PM2.5,10.3
20140502,19,AQI,61
20140502,20,PM2.5,12.6
20140502,20,AQI,54
20140502,21,PM2.5,14.2
20140502,21,AQI,52
20140502,22,PM2.5,16.4
20140502,22,AQI,48
20140502,23,PM2.5,15.9
20140502,23,AQI,49
