date,hour,type,dongsi
20140504,0,PM2.5,31.8
20140504,0,AQI,108
20140504,1,PM2.5,26
20140504,1,AQI,109
20140504,2,PM2.5,32.2
20140504,2,AQI,108
20140504,3,PM2.5,24
20140504,3,AQI,106
20140504,4,PM2.5,22.9
20140504,4,AQI,105
20140504,5,PM2.5,32.6
20140504,5,AQI,104
20140504,6,PM2.5,29.8
20140504,6,AQI,103
20140504,7,PM2.5,25.1
20140504,7,AQI,100
20140504,8,PM2.5,30.1
20140504,8,AQI,97
20140504,9,PM2.5,23.3
20140504,9,AQI,96
20140504,10,PM2.5,
20140504,10,AQI,
20140504,11,PM2.5,24.3
20140504,11,AQI,95
20140504,12,PM2.5,17.7
20140504,12,AQI,95
20140504,13,PM2.5,188.5
20140504,13,AQI,96
20140504,14,PM2.5,81.5
20140504,14,AQI,96
20140504,15,PM2.5,9.2
20140504,15,AQI,96
20140504,16,PM2.5,3
20140504,16,AQI,96
20140504,17,PM2.5,6.7
20140504,17,AQI,93
20140504,18,PM2.5,12.4
20140504,18,AQI,84
20140504,19,PM2.5,25.3
20140504,19,AQI,72
20140504,20,PM2.5,18.1
20140504,20,AQI,66
20140504,21,PM2.5,22.4
20140504,21,AQI,64
20140504,22,PM2.5,32.5
20140504,22,AQI,62
20140504,23,PM2.5,19.5
20140504,23,AQI,60
