date,hour,type,dongsi
20140809,0,PM2.5,76.6
20140809,0,AQI,87
20140809,1,PM2.5,91.3
20140809,1,AQI,89
20140809,2,PM2.5,97.6
20140809,2,AQI,92
20140809,3,PM2.5,105.6
20140809,3,AQI,95
20140809,4,PM2.5,111
20140809,4,AQI,98
20140809,5,PM2.5,112.5
20140809,5,AQI,101
20140809,6,PM2.5,140.9
20140809,6,AQI,105
20140809,7,PM2.5,159
20140809,7,AQI,110
20140809,8,PM2.5,158.8
20140809,8,AQI,114
20140809,9,PM2.5,167.1
20140809,9,AQI,118
20140809,10,PM2.5,126.9
20140809,10,AQI,119
20140809,11,PM2.5,90.8
20140809,11,AQI,119
20140809,12,PM2.5,86.7
20140809,12,AQI,119
20140809,13,PM2.5,79.8
20140809,13,AQI,120
20140809,14,PM2.5,63.3
20140809,14,AQI,120
20140809,15,PM2.5,59.6
20140809,15,AQI,121
20140809,16,PM2.5,56.1
20140809,16,AQI,122
20140809,17,PM2.5,47.9
20140809,17,AQI,122
20140809,18,PM2.5,42.6
20140809,18,AQI,122
20140809,19,PM2.5,45.5
20140809,19,AQI,121
20140809,20,PM2.5,47.8
20140809,20,AQI,119
20140809,21,PM2.5,53.3
20140809,21,AQI,119
20140809,22,PM2.5,17.5
20140809,22,AQI,116
20140809,23,PM2.5,20.5
20140809,23,AQI,114
