date,hour,type,dongsi
20140115,0,PM2.5,119
20140115,0,AQI,129
20140115,1,PM2.5,117
20140115,1,AQI,127
20140115,2,PM2.5,121
20140115,2,AQI,128
20140115,3,PM2.5,144
20140115,3,AQI,131
20140115,4,PM2.5,143
20140115,4,AQI,136
20140115,5,PM2.5,130
20140115,5,AQI,141
20140115,6,PM2.5,95
20140115,6,AQI,144
20140115,7,PM2.5,53
20140115,7,AQI,144
20140115,8,PM2.5,51
20140115,8,AQI,140
20140115,9,PM2.5,50
20140115,9,AQI,135
20140115,10,PM2.5,50
20140115,10,AQI,129
20140115,11,PM2.5,50
20140115,11,AQI,127
20140115,12,PM2.5,49
20140115,12,AQI,125
20140115,13,PM2.5,52
20140115,13,AQI,123
20140115,14,PM2.5,50
20140115,14,AQI,122
20140115,15,PM2.5,50
20140115,15,AQI,119
20140115,16,PM2.5,64
20140115,16,AQI,115
20140115,17,PM2.5,84
20140115,17,AQI,114
20140115,18,PM2.5,298
20140115,18,AQI,125
20140115,19,PM2.5,436
20140115,19,AQI,142
20140115,20,PM2.5,500
20140115,20,AQI,165
20140115,21,PM2.5,531
20140115,21,AQI,191
20140115,22,PM2.5,532
20140115,22,AQI,212
20140115,23,PM2.5,553
20140115,23,AQI,230
